VictimID,CaseID,Name,Gender,Age,OccupationID,ReligionID,CasteID,InjuryType
497,16386,Nikhil Pinto,M,50,6,4,14,Fatal
498,16401,Rubina Sharma,F,59,16,1,1,None
499,16405,Padmavathi Sridhara,F,74,5,7,18,Minor
500,16412,Anitha Singh,F,26,6,1,6,Psychological
501,16460,Veena Muddaiah,F,68,6,1,4,Psychological
502,16729,Mohammed Desai,M,65,6,7,18,Fatal
503,16729,Kiran Krishnappa,M,41,15,7,18,Fatal
504,16795,Praveen Verma,M,72,10,2,10,None
505,17044,Puneeth Joshi,M,54,8,1,8,Minor
506,17336,Mahesh Shaikh,M,21,9,2,9,Minor
507,17341,Manjula Reddy,F,23,12,1,4,Minor
508,17355,Bharath Joshi,M,54,17,3,13,Grievous
509,17783,Manoj Basappa,M,34,6,1,6,None
510,17788,Mohammed Bhat,M,24,10,1,6,None
511,17879,Veena Reddy,F,63,5,7,18,None
512,18031,Reshma Nair,F,16,13,1,2,None
513,18333,Rahul Choudhary,M,69,9,1,2,Psychological
514,18369,Nirmala Rao,F,30,8,7,18,Grievous
515,18369,Pooja Muddaiah,F,17,9,1,2,Grievous
516,18447,Prasad Nayak,M,75,16,1,1,Fatal
517,18447,Spandana Shaikh,F,73,16,7,18,Fatal
518,18713,Kavitha Kamath,F,62,14,5,16,None
519,18762,Reshma Rangaiah,F,70,17,7,18,None
520,19066,Anitha Sharma,F,60,9,1,2,Minor
521,19219,Ratna Thimmaiah,F,53,10,3,12,Psychological
522,19310,Suresh Swamy,M,57,18,1,2,None
523,19653,Gayathri Thimmaiah,F,17,7,7,18,Grievous
524,20279,Anitha Rao,F,61,8,2,11,None
525,20649,Sudha Gupta,F,62,4,3,12,None
526,20663,Imran Nayak,M,56,8,1,7,None
527,20935,Ratna Thimmaiah,F,44,10,1,5,None
528,21893,Praveen Sharma,M,42,6,7,18,Psychological
529,21918,Parvathi Sharma,F,43,2,1,6,Grievous
530,21956,Uma Sharma,F,66,2,1,2,None
531,22121,Rubina Pinto,F,66,18,1,1,Grievous
532,22142,Chandana Khan,F,33,15,1,4,Minor
533,22402,Kavitha Prabhu,F,15,17,1,3,None
534,22683,Sowmya Singh,F,24,15,3,13,Grievous
535,22748,Mallika Lingaiah,F,33,1,1,7,Minor
536,22802,Ajay Muddaiah,M,59,12,1,8,Minor
537,22841,Sudha Yellappa,F,64,10,1,2,None
538,22978,Kiran Yellappa,M,20,2,1,8,Fatal
539,22978,Imran Gowda,M,62,9,7,18,Fatal
540,22982,Padmavathi Muddaiah,F,68,12,1,6,Psychological
541,23148,Bhavana Mirza,F,40,2,2,11,Psychological
542,23247,Pooja Joshi,F,36,10,3,13,None
543,23442,Meena Kamath,F,19,14,1,2,None
544,23533,Geeta Rao,F,58,10,3,13,Minor
545,23543,Rekha Choudhary,F,22,18,7,18,Grievous
546,23687,Rekha Patel,F,54,2,7,18,None
547,23694,Arjun DSouza,M,40,8,1,6,Minor
548,23694,Pavithra Sharma,F,30,15,3,13,Grievous
549,23694,Padmavathi Patel,F,63,12,7,18,Minor
550,23770,Reshma Hanumaiah,F,55,5,7,18,Minor
551,23928,Basavaraj Siddiqui,M,30,11,3,12,None
552,23968,Priya Basappa,F,64,13,1,1,None
553,24116,Sumathi Shetty,F,15,17,1,3,None
554,24311,Basavaraj Puttaiah,M,62,14,7,18,Fatal
555,24597,Umesh Prabhu,M,15,13,7,18,Minor
556,24623,Veena Khan,F,17,14,3,12,Minor
557,24657,Vidya Mirza,F,70,8,7,18,Psychological
558,24767,Lakshmi Fernandez,F,18,13,2,9,Minor
559,25120,Spandana Prasad,F,74,11,1,1,None
560,25433,Vanitha Murthy,F,74,16,1,8,Minor
561,25433,Imran Murthy,M,34,11,1,4,Grievous
562,25450,Vanitha Gupta,F,46,6,1,8,None
563,25474,Usha Sridhara,F,65,14,2,10,None
564,25474,Mahesh Swamy,M,64,17,1,2,Psychological
565,25577,Geeta Shenoy,F,32,1,1,7,Minor
566,25770,Rohan Patel,M,74,13,3,13,None
567,26084,Akshata Lingaiah,F,67,7,7,18,None
568,26132,Rekha Prabhu,F,15,14,1,8,Psychological
569,26132,Nirmala Lingaiah,F,21,2,1,8,None
570,26438,Sunil Yellappa,M,65,17,2,11,Minor
571,26535,Anitha Veerappa,F,47,8,1,8,None
572,27336,Venkatesh Bhat,M,46,7,1,4,None
573,27509,Sudha Prabhu,F,35,6,1,7,None
574,27642,Sumathi Verma,F,45,6,2,9,Fatal
575,28220,Sneha Patel,F,52,17,1,7,Psychological
576,28441,Radha Verma,F,33,14,1,2,Psychological
577,28468,Deepa Sridhara,F,54,3,1,3,Minor
578,28657,Padmavathi Basappa,F,39,6,1,4,None
579,28664,Siddesh Joshi,M,48,3,3,13,None
580,28664,Anitha Naik,F,64,9,1,2,Psychological
581,28918,Rubina Raju,F,44,8,1,1,None
582,28998,Anitha Fernandez,F,73,14,1,4,Minor
583,29028,Ayesha Singh,F,25,7,1,2,None
584,29497,Pavithra Murthy,F,31,18,1,8,Minor
585,29497,Prasad Verma,M,55,8,2,9,Psychological
586,29810,Sunil Rao,M,63,9,1,4,Minor
587,29968,Akshata Prasad,F,54,16,1,8,Grievous
588,29968,Nikhil Sharma,M,53,15,2,9,Grievous
589,30135,Puneeth Siddiqui,M,75,13,1,8,None
590,30176,Sumathi Hanumaiah,F,46,13,1,5,Minor
591,30222,Uma Nair,F,70,7,5,16,Minor
592,30352,Chandana Thimmaiah,F,32,8,3,13,None
593,30430,Usha DSouza,F,52,7,1,8,None
594,30687,Savitha Patel,F,22,18,1,3,Minor
595,30827,Sunitha Prabhu,F,25,14,1,3,Minor
596,30827,Akshata Shetty,F,34,13,1,7,Minor
597,30913,Madesh Sharma,M,25,5,2,9,Psychological
598,30980,Harish Naik,M,21,17,1,7,Grievous
599,31309,Manjunath Kumar,M,68,2,1,7,None
600,31416,Faisal Yellappa,M,42,2,1,2,Grievous
601,31438,Nagaveni Naik,F,25,9,2,11,Psychological
602,31649,Harish Basappa,M,62,3,1,2,Minor
603,31953,Umesh Lingaiah,M,16,17,1,2,Fatal
604,32046,Nanditha Shaikh,F,69,5,3,13,Grievous
605,32199,Sumathi Reddy,F,54,14,7,18,None
606,32244,Salman Gowda,M,67,13,7,18,None
607,32432,Sneha Khan,F,63,3,4,15,None
608,32823,Imran Gowda,M,55,17,7,18,None
609,33094,Santosh Gupta,M,72,16,1,5,Grievous
610,33726,Sudha DSouza,F,48,8,2,9,Psychological
611,33797,Pooja Patil,F,59,12,7,18,None
612,34302,Ravi Kumar,M,55,14,1,5,Minor
613,34302,Gayathri Krishnappa,F,61,2,1,7,Grievous
614,34468,Suresh Verma,M,24,1,1,2,Minor
615,34610,Ravi Singh,M,32,7,4,15,None
616,34679,Rajesh Siddiqui,M,42,9,2,11,None
617,34679,Spandana Kumar,F,58,3,1,8,Psychological
618,34973,Rahul Acharya,M,50,17,1,2,Minor
619,35101,Santosh Raju,M,42,18,2,9,None
620,35342,Mahesh Krishnappa,M,41,2,1,2,None
621,35575,Ratna Swamy,F,30,2,1,2,Psychological
622,35575,Anitha Kamath,F,68,7,1,8,None
623,35782,Pavithra Rangaiah,F,53,9,7,18,Psychological
624,35922,Kavitha Choudhary,F,63,4,2,10,Minor
625,36257,Umesh Nair,M,70,16,1,8,None
626,36403,Sunil Lingaiah,M,56,3,1,5,Fatal
627,36530,Venkatesh Siddiqui,M,41,17,3,12,Grievous
628,36880,Imran Reddy,M,68,5,7,18,None
629,36990,Vidya Gowda,F,48,13,7,18,Psychological
630,37490,Siddesh Sharma,M,75,17,1,5,Fatal
631,37694,Padmavathi Singh,F,73,8,1,6,Minor
632,37694,Vanitha Sridhara,F,29,6,1,3,Minor
633,37747,Lakshmi Puttaiah,F,54,4,3,13,Psychological
634,37747,Deepak Shetty,M,26,7,1,1,None
635,38271,Kiran Nair,M,61,6,7,18,Fatal
636,38361,Fathima Lingaiah,F,46,9,1,7,Psychological
637,38574,Pushpa Bhat,F,52,13,1,5,Grievous
638,38787,Madesh Siddiqui,M,33,16,4,14,Minor
639,38899,Pushpa Lingaiah,F,44,2,3,13,Minor
640,39500,Sowmya Patil,F,22,12,3,13,Psychological
641,39500,Sudha Verma,F,67,10,7,18,Psychological
642,39519,Rahul Rangaiah,M,34,9,1,8,Minor
643,39519,Girish Lingaiah,M,61,9,5,16,Minor
644,39519,Rajesh Siddiqui,M,47,11,5,16,Grievous
645,39900,Reshma Krishnappa,F,66,12,1,7,Psychological
646,39900,Priya Rao,F,28,10,1,5,Minor
647,39984,Bhavana Sridhara,F,62,1,1,8,None
648,39984,Lakshmi Bhat,F,57,5,1,1,None
649,39996,Savitha Hanumaiah,F,31,16,2,11,Psychological
650,40709,Veena Patil,F,69,2,7,18,None
651,40885,Pavithra Lingaiah,F,31,5,7,18,Psychological
652,40891,Bhavana Sharma,F,70,14,4,14,Grievous
653,40891,Pradeep Kumar,M,65,10,7,18,Minor
654,40978,Dinesh Verma,M,16,1,4,14,None
655,41203,Ravi Thimmaiah,M,36,6,1,6,Minor
656,41257,Kiran Thimmaiah,M,34,5,1,1,None
657,41596,Priya Swamy,F,72,10,2,9,Psychological
658,41682,Akshata Siddiqui,F,49,11,3,12,Grievous
659,41682,Shivakumar Nair,M,30,13,4,15,Grievous
660,41685,Vijay Hegde,M,40,17,3,12,Fatal
661,41824,Rohan Nair,M,55,10,1,1,Minor
662,41952,Krishnaraj Thimmaiah,M,31,14,7,18,Fatal
663,42090,Mohammed Gupta,M,32,16,1,6,Psychological
664,42173,Venkatesh Reddy,M,27,1,7,18,None
665,42289,Radha DSouza,F,48,5,7,18,Psychological
666,42649,Hemavathi Prabhu,F,60,3,1,6,None
667,42726,Priya Acharya,F,74,8,1,7,None
668,42739,Bhavana Patil,F,56,7,4,14,Minor
669,42785,Puneeth Nair,M,47,9,2,9,Minor
670,42835,Manjula Shetty,F,35,2,1,4,Minor
671,42908,Praveen Krishnappa,M,53,4,1,3,Psychological
672,42908,Nirmala Hanumaiah,F,61,7,7,18,None
673,42945,Divya Sridhara,F,18,7,6,17,Minor
674,42945,Savitha Kumar,F,64,14,1,4,Minor
675,42980,Nanditha Murthy,F,36,10,2,9,Minor
676,43026,Fathima Swamy,F,73,7,1,8,Grievous
677,43034,Geeta Hegde,F,70,18,1,2,Minor
678,43121,Nirmala Rangaiah,F,39,3,7,18,None
679,43343,Abhishek Murthy,M,35,11,1,4,None
680,43442,Sunil Swamy,M,34,2,1,7,None
681,43532,Rajesh Hegde,M,57,2,2,10,Minor
682,43532,Imran Krishnappa,M,40,13,1,2,Minor
683,43725,Ramesh Reddy,M,65,11,1,4,None
684,43907,Rakesh Joshi,M,66,2,7,18,Fatal
685,43907,Ayesha Hanumaiah,F,36,17,2,10,Fatal
686,43958,Bhavana Rangaiah,F,57,7,1,3,None
687,43965,Ratna Gupta,F,36,11,7,18,Grievous
688,43965,Akash Reddy,M,32,16,3,12,Grievous
689,43969,Naveen Hanumaiah,M,27,18,7,18,Fatal
690,43969,Vijay DSouza,M,37,3,1,2,Fatal
691,43978,Puneeth Nair,M,37,10,1,1,None
692,44243,Fathima Thimmaiah,F,68,17,2,10,Fatal
693,44243,Rubina Prabhu,F,41,17,1,5,Fatal
694,44360,Basavaraj Reddy,M,43,7,5,16,Grievous
695,44360,Santosh Nair,M,43,4,2,10,Grievous
696,44360,Nandakumar Kamath,M,68,17,1,4,Minor
697,44429,Nandakumar Murthy,M,43,5,7,18,Fatal
698,44657,Priya Sridhara,F,75,6,1,6,Psychological
699,44657,Radha Basappa,F,27,3,1,3,None
700,45096,Imran Rangaiah,M,41,12,1,2,None
701,45121,Vanitha Pinto,F,32,18,4,14,Minor
702,45361,Puneeth Desai,M,15,5,1,7,Fatal
703,45419,Parvathi Khan,F,34,2,1,6,Psychological
704,45817,Rekha Joshi,F,68,5,1,6,None
705,45980,Vidya Prasad,F,74,18,2,10,Grievous
706,45984,Sunitha Hegde,F,60,17,1,3,Minor
707,45991,Sunitha Bhat,F,29,10,1,8,Psychological
708,46081,Deepak Muddaiah,M,31,1,1,7,Psychological
709,46185,Salman Choudhary,M,74,5,3,12,None
710,46313,Shivakumar Singh,M,67,18,2,10,None
711,46436,Deepak Puttaiah,M,48,1,1,5,Psychological
712,46478,Manoj Desai,M,24,6,1,6,Minor
713,46555,Geeta Verma,F,52,2,1,2,Minor
714,46643,Spandana Joshi,F,17,10,1,1,Minor
715,46643,Pooja Choudhary,F,31,10,1,7,Minor
716,46728,Sunitha Raju,F,57,5,1,1,None
717,47091,Rakesh Sridhara,M,54,11,1,8,None
718,47166,Padmavathi Krishnappa,F,55,7,2,10,Minor
719,47271,Ganesh Rangaiah,M,24,9,1,3,Psychological
720,47329,Imran Gowda,M,28,2,1,1,Fatal
721,47381,Nikhil Siddiqui,M,15,7,7,18,Minor
722,47438,Madesh Bhat,M,42,18,1,6,None
723,47531,Radha Shaikh,F,36,12,1,8,Minor
724,47531,Arjun Rao,M,50,14,1,3,Minor
725,47565,Veena Rao,F,50,10,1,3,Minor
726,47908,Uma Prasad,F,41,5,1,7,Psychological
727,48019,Prasad Shetty,M,75,6,7,18,Minor
728,48059,Shashi Fernandez,M,51,18,1,5,Grievous
729,48493,Veena Puttaiah,F,36,16,1,4,Minor
730,48529,Veena Thimmaiah,F,35,5,1,2,Minor
731,48629,Shanthala Swamy,F,17,17,2,10,Grievous
732,48849,Meena Sharma,F,58,9,1,6,Minor
733,49067,Pushpa Gupta,F,16,5,3,13,Minor
734,49135,Akshata Shenoy,F,70,18,1,2,None
735,49389,Gopal Kamath,M,58,3,7,18,Psychological
736,49470,Ravi Hanumaiah,M,72,10,2,9,Minor
737,49470,Pradeep Sridhara,M,44,9,3,12,None
738,49708,Vijay Raju,M,46,3,3,13,Minor
739,49892,Hemavathi Joshi,F,62,5,2,9,None
740,123,Nagaraj Choudhary,M,61,15,7,18,None
741,129,Spandana Khan,F,21,16,1,2,None
742,174,Akash Patil,M,64,16,1,5,None
743,210,Harish Desai,M,22,4,2,10,None
744,333,Santosh Shenoy,M,69,6,7,18,None
745,354,Gopal Shenoy,M,47,4,1,8,None
746,666,Fathima DSouza,F,53,16,7,18,None
747,670,Venkatesh Nair,M,64,14,1,4,None
748,1079,Prasad Hanumaiah,M,42,15,7,18,None
749,1120,Reshma Raju,F,46,11,7,18,None
750,1185,Puneeth Desai,M,72,11,3,12,None
751,1217,Ramesh Murthy,M,41,1,1,2,None
752,1324,Uma Shaikh,F,70,3,7,18,None
753,1337,Sowmya Rao,F,58,5,7,18,None
754,1424,Surendra Verma,M,75,16,1,4,None
755,1435,Manjula Puttaiah,F,28,11,1,3,None
756,1491,Ayesha Prabhu,F,40,17,1,4,None
757,1499,Manjula Prabhu,F,72,15,2,9,None
758,1712,Anil Gupta,M,65,16,3,12,None
759,1789,Pushpa Yellappa,F,75,13,1,3,None
760,1817,Bhavana Nayak,F,47,12,7,18,None
761,1821,Rahul Swamy,M,44,7,7,18,None
762,1961,Suresh Murthy,M,43,11,7,18,None
763,1969,Roopa Shaikh,F,53,16,3,13,None
764,1985,Sunil Murthy,M,57,5,1,8,None
765,2031,Ramesh Khan,M,61,13,1,4,None
766,2038,Spandana Naik,F,40,3,2,10,None
767,2111,Meena Siddiqui,F,24,1,1,8,None
768,2155,Harish Rangaiah,M,23,2,4,14,None
769,2175,Prasad Lingaiah,M,49,11,1,1,None
770,2608,Sharadha Shetty,F,40,16,7,18,None
771,2858,Sharadha Thimmaiah,F,32,14,1,7,None
772,2912,Manjula Patel,F,66,13,7,18,None
773,2915,Akshata Yellappa,F,31,4,1,5,None
774,3105,Uma Acharya,F,71,5,1,1,None
775,3218,Ramesh Krishnappa,M,31,10,3,13,None
776,3222,Kavitha Kumar,F,68,18,3,13,None
777,3264,Sharadha Sharma,F,75,10,1,3,None
778,3304,Sowmya Sridhara,F,56,15,2,11,None
779,3347,Madesh Choudhary,M,24,12,7,18,None
780,3351,Nagaveni Verma,F,45,8,6,17,None
781,3557,Parvathi Swamy,F,70,4,1,2,None
782,3605,Usha Prasad,F,62,5,1,4,None
783,3615,Sowmya Hanumaiah,F,37,7,7,18,None
784,3616,Manoj Siddiqui,M,21,11,2,11,None
785,3674,Nanditha Lingaiah,F,54,6,2,10,None
786,3724,Sharadha Patel,F,29,7,1,8,None
787,3798,Praveen Nair,M,63,5,1,6,None
788,3817,Suresh Singh,M,20,5,1,7,None
789,3863,Lokesh Kumar,M,46,11,1,8,None
790,3973,Lakshmi Mirza,F,33,11,7,18,None
791,4047,Savitha Kumar,F,59,6,3,13,Minor
792,4151,Prasad Acharya,M,39,5,3,12,None
793,4389,Mohammed Rangaiah,M,51,6,1,8,None
794,4467,Vanitha Gupta,F,50,3,1,1,None
795,4588,Bhavana Krishnappa,F,17,11,1,7,Minor
796,4588,Manoj Nayak,M,54,4,1,1,None
797,4738,Radha Pinto,F,65,5,3,12,Minor
798,4932,Nandakumar Puttaiah,M,19,11,3,13,Minor
799,5027,Lokesh Swamy,M,19,12,7,18,Psychological
800,5270,Santosh Murthy,M,69,12,2,9,Psychological
801,5270,Sumathi Naik,F,47,2,7,18,Minor
802,5442,Shivakumar Patil,M,19,3,2,10,None
803,5446,Naveen DSouza,M,43,17,1,1,Psychological
804,5462,Salman Khan,M,28,11,2,10,None
805,5477,Sowmya Rao,F,37,13,1,8,None
806,5738,Madesh Singh,M,17,11,3,12,Psychological
807,5957,Nirmala Desai,F,67,4,7,18,None
808,6062,Anitha Puttaiah,F,41,14,1,4,None
809,6123,Sunitha Joshi,F,24,3,1,8,Psychological
810,6123,Radha Desai,F,27,9,7,18,Minor
811,6268,Anil Nayak,M,66,12,1,8,None
812,6338,Gopal Acharya,M,23,18,1,4,None
813,6501,Savitha Fernandez,F,59,1,1,8,None
814,6966,Sunitha Sharma,F,57,7,4,14,None
815,7169,Naveen Reddy,M,57,2,7,18,None
816,7207,Radha Gupta,F,29,11,7,18,Minor
817,7231,Bhavana Joshi,F,23,17,4,14,Psychological
818,7231,Usha Rangaiah,F,61,8,1,8,Psychological
819,7266,Sumathi Kumar,F,40,3,2,10,Psychological
820,7346,Santosh Gowda,M,17,17,1,4,None
821,7439,Puneeth Acharya,M,57,5,7,18,Minor
822,7889,Mohammed Lingaiah,M,72,13,3,13,None
823,8512,Suresh Lingaiah,M,32,1,1,8,None
824,8520,Vidya Prabhu,F,42,17,2,11,Psychological
825,8531,Vijay Murthy,M,23,3,6,17,None
826,8567,Santosh Naik,M,72,18,7,18,Minor
827,8570,Mahesh Nayak,M,43,9,2,9,None
828,8584,Veena Muddaiah,F,59,4,7,18,Psychological
829,8618,Nagaveni DSouza,F,16,17,2,9,None
830,8618,Gopal Shaikh,M,23,3,4,14,Minor
831,8629,Shashi Reddy,M,21,13,5,16,None
832,8638,Padmavathi Rangaiah,F,74,6,1,3,None
833,8655,Faisal Rangaiah,M,47,10,2,9,None
834,8661,Girish Gupta,M,40,12,2,9,None
835,8672,Rohan Nayak,M,32,12,1,7,Minor
836,8677,Imran Prabhu,M,56,15,3,12,Psychological
837,8683,Veena Fernandez,F,41,17,2,10,Minor
838,8713,Lokesh DSouza,M,44,5,7,18,Psychological
839,8722,Sunitha Prabhu,F,75,15,3,12,Psychological
840,8722,Reshma Acharya,F,66,14,1,5,Minor
841,8730,Nagaveni Krishnappa,F,30,5,2,10,Minor
842,8730,Rajesh Swamy,M,74,15,7,18,Psychological
843,8737,Reshma Desai,F,28,1,2,10,Minor
844,8748,Nanditha Patil,F,68,11,4,14,None
845,8775,Reshma Khan,F,34,16,7,18,Minor
846,8775,Suresh Basappa,M,32,12,7,18,None
847,8808,Gopal Patel,M,71,12,3,12,Psychological
848,8812,Rubina Veerappa,F,70,13,2,11,Psychological
849,8817,Spandana Puttaiah,F,72,3,1,5,Minor
850,8821,Venkatesh Khan,M,75,4,6,17,None
851,8837,Ganesh Lingaiah,M,32,8,1,6,Minor
852,8841,Sunil Rangaiah,M,22,1,1,2,Psychological
853,8841,Deepak Mirza,M,48,11,2,10,Psychological
854,8850,Suresh Lingaiah,M,65,3,1,5,Minor
855,8854,Chandana Prasad,F,59,7,7,18,Psychological
856,8861,Vidya Rao,F,67,10,7,18,Psychological
857,8874,Sanjay Veerappa,M,29,4,1,1,Minor
858,8876,Reshma Fernandez,F,25,13,1,1,None
859,8883,Faisal Krishnappa,M,51,16,1,7,Minor
860,8883,Vijay Muddaiah,M,29,13,1,3,Psychological
861,8889,Chandana Raju,F,16,3,1,7,Psychological
862,8889,Naveen Reddy,M,67,8,1,7,None
863,8906,Mohammed Raju,M,30,6,1,5,Psychological
864,8906,Chethan Thimmaiah,M,56,4,1,5,Minor
865,8935,Vidya Joshi,F,60,11,1,8,None
866,8940,Shanthala Verma,F,67,8,7,18,None
867,8951,Sunitha Acharya,F,40,8,7,18,Psychological
868,8982,Naresh Rao,M,54,2,7,18,Minor
869,8983,Anil Mirza,M,27,3,1,2,Minor
870,8989,Surendra Kamath,M,37,3,2,10,Minor
871,8989,Rajesh Khan,M,18,17,1,7,None
872,8990,Lokesh Puttaiah,M,33,11,1,6,Minor
873,9001,Prasad Nair,M,53,15,1,4,Minor
874,9001,Madesh Thimmaiah,M,75,2,1,5,None
875,9004,Praveen DSouza,M,20,17,3,13,None
876,9015,Girish Pinto,M,42,8,3,13,None
877,9018,Abhishek Prasad,M,64,4,1,8,None
878,9021,Usha Sharma,F,63,17,1,7,None
879,9025,Ravi Singh,M,67,13,1,6,Psychological
880,9040,Dinesh Prasad,M,53,9,1,8,None
881,9040,Shashi Desai,M,22,3,4,14,Minor
882,9042,Naresh Lingaiah,M,16,6,3,12,None
883,9044,Chandana Fernandez,F,15,16,1,2,None
884,9066,Savitha Sridhara,F,16,9,2,11,None
885,9087,Dinesh Gowda,M,74,6,2,10,Minor
886,9087,Nagaraj Joshi,M,59,11,1,3,Minor
887,9099,Mohammed Thimmaiah,M,36,16,1,4,Psychological
888,9099,Chandana Shenoy,F,22,3,1,4,None
889,9114,Priya Hegde,F,60,15,1,3,Minor
890,9118,Akash Krishnappa,M,26,1,3,12,Minor
891,9136,Nanditha Nair,F,21,9,3,13,Minor
892,9139,Vanitha Verma,F,27,11,6,17,None
893,9145,Bharath Rao,M,70,2,3,13,Psychological
894,9153,Nanditha Siddiqui,F,68,10,1,7,Psychological
895,9170,Sharadha Reddy,F,68,13,1,8,Minor
896,9171,Kavitha Yellappa,F,71,15,1,6,Psychological
897,9255,Pushpa Prasad,F,62,7,1,5,Minor
898,9554,Divya Rao,F,72,11,7,18,Minor
899,9646,Manjunath Shaikh,M,17,8,1,5,None
900,9668,Rubina Khan,F,17,2,1,3,None
901,9916,Sowmya Fernandez,F,56,7,7,18,Psychological
902,10056,Umesh Sharma,M,58,12,7,18,Minor
903,10222,Bharath Sridhara,M,52,9,7,18,None
904,10222,Nandakumar Pinto,M,20,3,2,10,Psychological
905,10311,Mallika Rangaiah,F,48,11,1,5,None
906,10353,Manjunath Reddy,M,69,3,1,1,None
907,10353,Priya Rangaiah,F,63,9,1,5,Minor
908,10560,Gayathri Gowda,F,26,4,3,13,Minor
909,10577,Pradeep Shaikh,M,55,7,1,1,Minor
910,10577,Prasad Murthy,M,27,18,7,18,None
911,10696,Mallika Puttaiah,F,56,9,3,12,Psychological
912,10811,Rohan Mirza,M,70,14,3,12,None
913,10812,Uma Basappa,F,58,10,1,3,Minor
914,10968,Chethan Khan,M,45,15,4,15,None
915,11010,Shanthala Singh,F,64,5,1,7,Minor
916,11010,Spandana Choudhary,F,25,5,1,8,Minor
917,11358,Pavithra Mirza,F,53,17,1,8,Minor
918,11476,Fathima Krishnappa,F,43,18,2,10,Minor
919,11674,Pooja Pinto,F,35,16,1,5,None
920,11742,Nandakumar Naik,M,43,2,1,7,Psychological
921,11932,Manjunath Gupta,M,47,8,3,12,Psychological
922,11935,Roopa Yellappa,F,50,14,2,11,Psychological
923,12031,Manjunath Sharma,M,45,10,7,18,None
924,12074,Rekha Khan,F,38,8,7,18,Psychological
925,12147,Sanjay Puttaiah,M,21,4,1,2,Psychological
926,12242,Umesh Choudhary,M,45,8,3,12,Psychological
927,12282,Mahesh Verma,M,24,18,5,16,Psychological
928,12282,Ravi Prasad,M,48,5,4,15,None
929,12443,Anitha Lingaiah,F,45,10,2,11,Minor
930,12493,Pavithra Khan,F,75,17,1,3,Psychological
931,12526,Padmavathi Acharya,F,30,10,3,12,Psychological
932,12558,Veena Joshi,F,54,3,1,7,Psychological
933,12568,Shanthala Krishnappa,F,29,5,3,12,None
934,12669,Asha Patil,F,15,18,1,8,Minor
935,12701,Madesh Raju,M,75,14,2,9,None
936,12701,Ayesha Choudhary,F,72,8,1,4,Psychological
937,12884,Manoj DSouza,M,70,6,1,1,Minor
938,13053,Nandakumar Swamy,M,61,1,2,11,Minor
939,13166,Savitha Reddy,F,43,5,1,5,Minor
940,13166,Divya Sharma,F,27,9,2,10,None
941,13424,Pushpa Naik,F,62,8,1,6,None
942,13648,Pradeep Naik,M,54,4,6,17,Grievous
943,13648,Ayesha Hegde,F,40,2,1,3,Grievous
944,13648,Shanthala Gupta,F,70,6,1,5,Grievous
945,13693,Siddesh Singh,M,33,15,1,1,Psychological
946,13713,Akshata Veerappa,F,54,3,1,3,None
947,13713,Usha Shetty,F,16,12,7,18,None
948,13825,Savitha Basappa,F,58,17,1,2,Grievous
949,13922,Dinesh Swamy,M,52,7,2,9,None
950,14030,Ramesh Desai,M,43,18,2,11,Grievous
951,14030,Praveen Siddiqui,M,64,17,7,18,Grievous
952,14404,Chethan Rangaiah,M,16,1,1,4,Grievous
953,14404,Veena Verma,F,51,8,1,2,Minor
954,14449,Shivakumar Prasad,M,56,16,1,6,Grievous
955,14574,Lakshmi Krishnappa,F,63,14,1,3,Minor
956,14651,Naveen Joshi,M,38,3,4,14,Grievous
957,14661,Sowmya Kumar,F,75,7,1,8,Minor
958,14781,Anil Pinto,M,42,6,2,11,Fatal
959,14892,Manoj Shaikh,M,30,14,5,16,Psychological
960,15035,Abhishek Shenoy,M,62,13,1,2,Fatal
961,15035,Spandana Rao,F,55,18,2,9,Fatal
962,15243,Uma Murthy,F,39,5,2,9,None
963,15265,Padmavathi Patel,F,46,14,7,18,Psychological
964,15402,Pradeep Pinto,M,53,8,1,3,Minor
965,15525,Sharadha Kamath,F,23,5,1,6,None
966,15530,Shivakumar Kamath,M,15,3,3,13,Grievous
967,15842,Veena Singh,F,49,15,7,18,Minor
968,15875,Kiran Swamy,M,17,5,2,11,Fatal
969,15875,Pushpa Veerappa,F,31,3,1,4,Grievous
970,15979,Radha Naik,F,32,18,2,10,None
971,16143,Faisal Kamath,M,23,5,4,15,Minor
972,16290,Spandana Mirza,F,54,11,1,5,Fatal
973,16382,Shanthala DSouza,F,16,9,7,18,Minor
974,16461,Puneeth Hanumaiah,M,42,1,1,7,Fatal
975,16461,Manjula Muddaiah,F,57,10,7,18,Grievous
976,16558,Nagaveni Prabhu,F,56,4,1,4,None
977,16590,Nagaveni Thimmaiah,F,72,7,1,7,Minor
978,16596,Manjula Bhat,F,75,5,1,5,Minor
979,16606,Madesh Siddiqui,M,35,1,2,10,None
980,16694,Rajesh Singh,M,23,4,7,18,None
981,17214,Sunitha Gowda,F,30,5,1,7,Psychological
982,17445,Gopal Hegde,M,45,17,7,18,Minor
983,17672,Santosh Khan,M,54,8,1,5,Minor
984,17672,Vidya Verma,F,71,6,2,11,Minor
985,17860,Veena Choudhary,F,70,8,2,10,None
986,17860,Kavitha Prasad,F,24,2,5,16,None
987,17884,Vijay Patel,M,56,13,7,18,Grievous
988,17884,Radha Thimmaiah,F,75,12,1,1,Minor
989,18093,Rekha Lingaiah,F,40,17,1,8,None
990,18181,Uma Gowda,F,70,13,1,8,Grievous
