EmployeeID,UnitID,DesignationID,FirstName,LastName,Gender,DOB,JoinDate,PhoneNo
1462,200,9,Shivakumar,DSouza,M,1973-09-05,1996-08-17,9785988361
1463,200,14,Pradeep,Swamy,M,1979-05-14,2001-07-02,9362966186
1464,200,13,Girish,Sridhara,M,1979-12-05,2008-10-26,8264563778
1465,200,10,Vikas,Puttaiah,M,1998-05-16,2021-07-20,9866011264
1466,200,9,Faisal,Bhat,M,1967-06-09,1995-05-15,9955833023
1467,200,13,Ajay,Basappa,M,1997-08-13,2022-12-18,9991229215
1468,200,10,Roopa,Acharya,F,1970-12-16,1997-09-17,8394740493
1469,201,12,Sanjay,Kamath,M,1997-04-11,2022-04-19,9556776651
1470,201,11,Sharadha,Veerappa,F,1991-05-09,2022-07-22,9935280282
1471,201,10,Salman,Pinto,M,1983-04-22,2015-06-23,8284209410
1472,201,15,Kiran,Veerappa,M,1976-02-24,2002-11-08,9590279816
1473,201,13,Naveen,Mirza,M,1996-06-08,2022-08-23,9486261088
1474,201,13,Shivakumar,Patel,M,1969-05-04,1997-09-13,9818931707
1475,201,11,Padmavathi,Thimmaiah,F,1994-09-19,2020-09-19,8036734831
1476,202,14,Pradeep,Thimmaiah,M,1971-08-14,1999-06-04,9634307465
1477,202,8,Ramesh,Kumar,M,1982-02-18,2012-05-05,9766809516
1478,202,8,Rajesh,Nayak,M,1986-10-24,2012-05-14,9540935620
1479,202,12,Bharath,Raju,M,1980-03-01,2010-10-11,9533064287
1480,202,14,Vanitha,Muddaiah,F,1966-03-03,1997-12-20,9475264320
1481,202,11,Harish,Singh,M,1980-08-20,2004-03-08,9424413227
1482,202,8,Shanthala,DSouza,F,1984-07-19,2015-07-15,9541162770
1483,203,9,Harish,Sridhara,M,1993-03-24,2021-10-25,8013090576
1484,203,12,Anil,Fernandez,M,1996-07-26,2022-06-11,9876978961
1485,203,14,Gopal,Puttaiah,M,1978-06-05,2001-10-27,9960689240
1486,203,14,Anil,Verma,M,1985-06-13,2011-04-23,9440990266
1487,203,15,Suresh,Fernandez,M,1980-11-23,2003-08-23,9862193231
1488,203,13,Siddesh,Naik,M,1996-07-24,2022-07-03,8044215552
1489,203,13,Manjula,Gupta,F,1988-05-16,2012-03-08,8396571635
1490,204,11,Ramesh,Murthy,M,1988-01-25,2013-02-23,9622398601
1491,204,8,Manoj,Reddy,M,1998-05-15,2022-05-05,8047381443
1492,204,10,Manjula,Choudhary,F,1984-03-17,2007-04-28,9793341780
1493,204,10,Vijay,Lingaiah,M,1995-07-06,2020-01-26,9590884211
1494,204,9,Nikhil,Hegde,M,1982-03-18,2005-08-18,9334014770
1495,204,10,Vikas,Gowda,M,1985-03-25,2011-09-27,9877231416
1496,204,8,Anitha,Shetty,F,1975-01-16,1999-03-08,8359283521
1497,205,12,Venkatesh,Khan,M,1994-03-23,2017-12-08,9695917615
1498,205,8,Ganesh,Murthy,M,1973-01-10,2002-09-26,8163018273
1499,205,14,Puneeth,Yellappa,M,1998-06-26,2022-10-23,8043746338
1500,205,14,Ravi,Krishnappa,M,1996-03-26,2018-04-03,8359325184
1501,205,9,Nanditha,Choudhary,F,1989-07-10,2016-01-11,8136669444
1502,205,11,Nagaraj,Siddiqui,M,1974-08-28,2005-12-05,9950530014
1503,205,14,Shanthala,Bhat,F,1966-04-15,1992-08-13,8172438718
1504,206,11,Venkatesh,Shetty,M,1991-01-08,2015-11-04,9460202214
1505,206,15,Siddesh,Mirza,M,1992-02-20,2018-06-27,8284035401
1506,206,15,Ganesh,Raju,M,1986-04-10,2016-03-01,9729587604
1507,206,12,Mahesh,Naik,M,1997-04-21,2022-06-01,8164145049
1508,206,15,Basavaraj,Shaikh,M,1985-05-12,2007-09-19,9768840762
1509,206,14,Akash,Krishnappa,M,1967-11-25,1997-12-24,8377907156
1510,206,9,Priya,Murthy,F,1986-11-23,2015-12-24,9945850340
1511,207,11,Naresh,Shaikh,M,1989-05-13,2014-01-02,9411626011
1512,207,11,Sunitha,Hanumaiah,F,1977-07-26,2001-07-18,8344245368
1513,207,11,Lakshmi,Kumar,F,1975-01-09,2004-02-08,8132226983
1514,207,15,Geeta,Reddy,F,1994-06-20,2021-08-09,8384969806
1515,207,13,Pradeep,DSouza,M,1985-09-05,2017-11-27,8379799698
1516,207,11,Sunil,Naik,M,1992-08-09,2019-09-10,8164319134
1517,207,8,Chandana,Shenoy,F,1981-02-27,2005-09-08,9543385051
1518,208,10,Dinesh,Pinto,M,1997-06-14,2022-07-19,9350142446
1519,208,10,Nandakumar,Basappa,M,1969-06-02,1997-07-27,8030675696
1520,208,8,Prasad,Swamy,M,1972-05-08,2001-08-13,8338726428
1521,208,11,Vijay,Khan,M,1975-06-06,2006-06-19,8021123747
1522,208,9,Rohan,Gowda,M,1974-09-14,2003-02-26,9930386018
1523,208,8,Roopa,Joshi,F,1967-03-10,1994-11-22,9399396822
1524,208,9,Kavitha,Patil,F,1984-06-04,2006-10-03,9892458452
1525,209,11,Rohan,Patil,M,1990-08-04,2016-10-10,8380610268
1526,209,12,Umesh,Kumar,M,1994-10-28,2020-03-21,8222901033
1527,209,11,Imran,Kamath,M,1967-07-28,1994-11-06,8170734656
1528,209,12,Vijay,Mirza,M,1990-07-26,2015-05-22,9338259178
1529,209,10,Faisal,Bhat,M,1967-02-02,1998-02-05,9770253048
1530,209,9,Vijay,Acharya,M,1985-10-08,2014-07-14,9796477961
1531,209,12,Reshma,Verma,F,1995-11-02,2022-03-13,9556316611
1532,210,8,Salman,Patel,M,1989-03-27,2018-08-22,8053430116
1533,210,13,Arjun,Desai,M,1985-10-28,2009-01-28,9643635013
1534,210,15,Prasad,Bhat,M,1967-03-08,1997-10-16,9437146258
1535,210,14,Ramesh,Gowda,M,1988-12-11,2019-06-11,9824038805
1536,210,11,Anil,Bhat,M,1986-11-22,2016-05-17,8080965631
1537,210,11,Vidya,Rao,F,1994-12-19,2022-05-18,8115974522
1538,210,12,Sharadha,Naik,F,1991-10-21,2014-08-27,8072215698
1539,211,11,Hemavathi,Rangaiah,F,1979-08-09,2005-11-28,9840799334
1540,211,12,Girish,Patel,M,1965-09-08,1987-04-27,8142075348
1541,211,14,Mahesh,Kumar,M,1982-09-27,2012-07-01,8295901983
1542,211,8,Shashi,Rangaiah,M,1978-09-22,2008-05-25,9741518806
1543,211,14,Spandana,Acharya,F,1976-09-21,2001-01-22,8020694051
1544,211,11,Krishnaraj,Naik,M,1971-03-24,1997-03-22,9444506369
1545,211,14,Deepa,Desai,F,1978-12-06,2005-02-25,9451539369
1546,212,9,Sudha,Bhat,F,1972-01-08,1995-05-06,9770571332
1547,212,15,Lokesh,Nayak,M,1995-11-20,2021-02-12,9757411092
1548,212,11,Chethan,Patel,M,1966-10-26,1989-02-06,9655916044
1549,212,11,Krishnaraj,Siddiqui,M,1987-01-11,2015-07-04,8264017185
1550,212,11,Nandakumar,Siddiqui,M,1995-10-24,2018-12-08,9976353912
1551,212,15,Siddesh,Prabhu,M,1988-04-02,2010-08-07,9886630175
1552,212,13,Savitha,DSouza,F,1988-11-11,2016-12-27,9852301424
1553,213,9,Meena,Hegde,F,1998-09-25,2021-10-05,8176349917
1554,213,13,Rakesh,Shaikh,M,1967-11-11,1992-05-18,8049386369
1555,213,9,Mahesh,Shenoy,M,1973-12-09,2001-03-09,9365301707
1556,213,13,Sudha,Thimmaiah,F,1984-12-10,2012-01-01,9453990376
1557,213,9,Umesh,Veerappa,M,1971-06-04,1994-05-25,9352723076
1558,213,10,Bhavana,Verma,F,1970-04-02,1996-05-27,8282652905
1559,213,9,Reshma,Lingaiah,F,1984-09-22,2010-02-13,9851861461
1560,214,14,Radha,DSouza,F,1986-05-24,2008-03-03,9788960861
1561,214,15,Ramesh,Basappa,M,1988-07-18,2011-05-06,8385321709
1562,214,11,Radha,Acharya,F,1975-03-21,2006-12-28,9794669760
1563,214,15,Vanitha,Shetty,F,1975-12-27,2007-09-08,8010709540
1564,214,12,Abhishek,Nair,M,1996-09-08,2018-07-07,8399507425
1565,214,12,Basavaraj,Shetty,M,1990-10-14,2021-05-09,9592729773
1566,214,9,Reshma,Choudhary,F,1981-11-20,2010-01-04,8089287426
1567,215,12,Imran,Shetty,M,1976-11-19,1999-11-08,9615396384
1568,215,11,Arjun,Rao,M,1969-11-13,1993-04-09,9787118114
1569,215,11,Faisal,Nayak,M,1965-07-04,1992-04-15,9629728335
1570,215,9,Manjunath,Prabhu,M,1991-07-22,2021-11-09,8199002424
1571,215,10,Anil,Murthy,M,1987-04-28,2019-11-08,8175620860
1572,215,14,Rekha,Patel,F,1965-07-15,1989-01-26,9871572062
1573,215,12,Vanitha,Choudhary,F,1972-05-05,1998-05-06,8011847858
1574,216,9,Kiran,Yellappa,M,1987-05-21,2012-08-07,9473999739
1575,216,12,Deepa,Basappa,F,1979-08-05,2001-04-21,8161617675
1576,216,10,Rakesh,Gupta,M,1988-09-09,2011-05-28,9979320842
1577,216,14,Suresh,Kumar,M,1971-04-10,1997-04-25,9984619451
1578,216,10,Fathima,Thimmaiah,F,1998-01-05,2020-06-25,8266334691
1579,216,8,Krishnaraj,Nair,M,1976-02-24,2002-12-25,8043711159
1580,216,12,Chandana,Nair,F,1990-11-27,2021-10-19,9322896972
1581,217,11,Vikas,Prabhu,M,1967-06-12,1996-04-18,9376189546
1582,217,8,Imran,Kumar,M,1971-10-05,1996-07-28,9837509178
1583,217,9,Dinesh,Fernandez,M,1993-12-05,2018-12-07,9559778266
1584,217,12,Rajesh,Rangaiah,M,1991-02-09,2022-10-15,9522547070
1585,217,11,Nandakumar,Nayak,M,1970-05-26,2001-09-24,9942374658
1586,217,12,Chethan,Patil,M,1965-08-27,1990-07-11,9721906479
1587,217,11,Bhavana,Gupta,F,1965-07-23,1992-06-25,8184663558
1588,218,8,Arjun,Hegde,M,1966-11-09,1991-03-27,9641436416
1589,218,10,Praveen,Verma,M,1977-03-10,2006-01-22,8140282898
1590,218,8,Rakesh,Verma,M,1988-11-25,2014-11-14,9618491684
1591,218,10,Roopa,Murthy,F,1965-03-12,1987-09-06,9966419315
1592,218,10,Anil,Kumar,M,1974-07-04,2002-04-23,9645720719
1593,218,13,Gopal,Patil,M,1978-08-14,2002-10-27,8147470286
1594,218,13,Padmavathi,Puttaiah,F,1978-12-26,2000-04-13,9460402263
1595,219,15,Naresh,Rangaiah,M,1972-12-05,1994-04-24,8225188734
1596,219,14,Santosh,Rangaiah,M,1973-01-17,1997-09-08,9642277069
1597,219,9,Shanthala,Muddaiah,F,1970-06-17,2000-02-09,9454570467
1598,219,10,Ramesh,Desai,M,1996-04-05,2021-12-21,9779518752
1599,219,15,Ganesh,Desai,M,1970-12-25,1997-08-06,9947085870
1600,219,13,Savitha,Rao,F,1965-01-25,1997-12-01,9821225138
1601,219,13,Deepa,Siddiqui,F,1970-02-23,1995-08-26,9768918771
1602,220,13,Mahesh,Siddiqui,M,1966-12-05,1993-06-13,9925456185
1603,220,12,Akash,Kamath,M,1981-03-03,2011-03-20,9987361086
1604,220,12,Shashi,Veerappa,M,1969-03-06,1995-09-20,9852159618
1605,220,8,Lokesh,Desai,M,1994-01-02,2022-01-01,9945069118
1606,220,14,Nirmala,Siddiqui,F,1986-02-12,2016-05-17,9664382788
1607,220,9,Vikas,Choudhary,M,1974-05-17,1999-06-12,9916576388
1608,220,13,Pushpa,Patil,F,1989-12-02,2019-12-02,9973051358
1609,221,11,Vikas,Choudhary,M,1994-10-12,2016-10-25,9980574608
1610,221,9,Mahesh,Gupta,M,1968-02-28,1996-05-27,8226678492
1611,221,8,Padmavathi,Siddiqui,F,1981-11-06,2011-08-16,9579211163
1612,221,11,Puneeth,Mirza,M,1969-07-09,1994-03-22,9728991936
1613,221,12,Rahul,Patil,M,1998-10-21,2022-11-24,9464712677
1614,221,8,Vikas,Choudhary,M,1973-06-24,2003-07-07,9751551799
1615,221,12,Radha,Yellappa,F,1967-07-10,1999-07-06,9360152461
1616,222,8,Naveen,Prasad,M,1979-12-22,2006-06-18,9935092717
1617,222,8,Madesh,Reddy,M,1995-07-10,2022-05-28,9478851029
1618,222,8,Nikhil,Singh,M,1971-06-08,2001-12-17,8233951774
1619,222,12,Sharadha,Shetty,F,1994-10-27,2016-11-23,9315038665
1620,222,8,Vijay,Khan,M,1978-04-07,2005-04-27,8244590202
1621,222,9,Girish,Singh,M,1974-02-03,1997-12-20,8180626900
1622,222,15,Geeta,Muddaiah,F,1968-10-07,1993-10-03,9936573788
1623,223,10,Girish,Mirza,M,1985-04-02,2013-01-24,9721256208
1624,223,15,Hemavathi,Murthy,F,1971-08-17,1999-09-24,8211125006
1625,223,10,Anil,Naik,M,1966-10-04,1993-07-04,8227167388
1626,223,8,Shanthala,Pinto,F,1989-06-16,2021-12-16,9448070748
1627,223,9,Sunitha,Gowda,F,1978-07-12,2009-06-05,9820234362
1628,223,9,Salman,Nayak,M,1998-11-25,2022-05-04,8249224257
1629,223,11,Manjula,Prasad,F,1998-08-11,2020-10-05,8036132987
1630,224,10,Anil,Puttaiah,M,1997-03-03,2022-08-09,9355324613
1631,224,9,Manoj,Rao,M,1983-03-17,2013-07-24,9859235889
1632,224,13,Vikas,Thimmaiah,M,1990-07-14,2012-09-23,9725638062
1633,224,14,Nikhil,Naik,M,1967-04-28,1989-09-07,9362424067
1634,224,9,Akash,Naik,M,1989-03-22,2018-02-11,9523414490
1635,224,11,Padmavathi,Acharya,F,1987-01-27,2015-09-18,9668551203
1636,224,9,Nagaveni,Siddiqui,F,1996-07-25,2022-11-05,8338300963
1637,225,12,Sumathi,Rao,F,1972-04-10,2002-01-26,8270053039
1638,225,13,Ajay,Khan,M,1995-11-18,2022-03-14,9838448890
1639,225,13,Nandakumar,Nayak,M,1968-02-22,1995-08-23,9891293269
1640,225,13,Bhavana,Rangaiah,F,1969-05-10,2000-03-01,8144258271
1641,225,10,Girish,Puttaiah,M,1991-10-19,2019-11-10,8296134135
1642,225,15,Naresh,Veerappa,M,1983-03-18,2010-10-13,9986337836
1643,225,11,Priya,Acharya,F,1971-05-01,2001-05-19,8336098769
1644,226,11,Uma,Joshi,F,1979-05-25,2003-07-13,8385141628
1645,226,8,Sunitha,Shaikh,F,1966-09-16,1990-07-21,9771361861
1646,226,8,Santosh,Sridhara,M,1976-12-07,2002-09-24,9579792383
1647,226,13,Madesh,DSouza,M,1988-11-08,2018-03-22,8212348712
1648,226,12,Lakshmi,Raju,F,1991-11-04,2015-12-19,8368270386
1649,226,10,Girish,Rangaiah,M,1987-09-22,2011-07-22,9422549007
1650,226,14,Bhavana,Murthy,F,1987-07-21,2010-04-01,8274683425
1651,227,9,Pooja,Fernandez,F,1974-04-26,2004-06-19,9326131083
1652,227,11,Nikhil,Gupta,M,1990-09-05,2015-10-26,9478321018
1653,227,8,Suresh,Patil,M,1995-04-01,2017-11-28,8268283799
1654,227,14,Ganesh,Sharma,M,1972-07-17,1997-02-03,9935948701
1655,227,13,Savitha,Sharma,F,1969-07-17,1991-10-21,9420751435
1656,227,9,Arjun,Prabhu,M,1968-08-14,1992-11-17,9588176784
1657,227,15,Ayesha,Choudhary,F,1974-01-24,2001-04-21,9446255095
1658,228,15,Gopal,Sridhara,M,1983-07-06,2005-12-15,9664119168
1659,228,14,Madesh,Shetty,M,1973-06-01,2003-02-24,8193938382
1660,228,14,Rekha,Patil,F,1969-05-01,1997-09-22,8245272295
1661,228,11,Praveen,Nair,M,1994-04-03,2018-06-12,9637195004
1662,228,14,Dinesh,Yellappa,M,1970-08-01,1995-03-22,9720548786
1663,228,8,Siddesh,Nayak,M,1979-07-08,2009-11-11,9672777350
1664,228,15,Sowmya,Hanumaiah,F,1987-07-04,2012-04-15,9799640817
1665,229,12,Manoj,Rangaiah,M,1968-12-06,1999-06-02,9663094995
1666,229,8,Dinesh,Desai,M,1982-05-02,2007-08-07,9943571334
1667,229,14,Roopa,Muddaiah,F,1971-03-15,2000-11-17,9635051514
1668,229,10,Pradeep,Reddy,M,1996-10-18,2020-02-21,9545044029
1669,229,14,Ravi,Hanumaiah,M,1986-12-27,2015-12-22,8368778104
1670,229,14,Sunil,Muddaiah,M,1980-02-28,2010-03-18,9952740512
1671,229,14,Savitha,Acharya,F,1979-10-25,2008-12-01,8189002110
1672,230,14,Girish,Fernandez,M,1972-08-16,1994-07-28,8141668661
1673,230,10,Lakshmi,Swamy,F,1965-07-18,1989-02-22,9634219451
1674,230,13,Deepak,Fernandez,M,1975-02-13,2007-11-12,9854969786
1675,230,15,Dinesh,Fernandez,M,1981-07-19,2005-12-03,8297416232
1676,230,10,Ganesh,Hanumaiah,M,1973-06-19,2001-08-25,8315292851
1677,230,12,Vikas,Desai,M,1983-09-28,2005-03-05,9854410181
1678,230,8,Nanditha,Pinto,F,1979-11-27,2009-07-24,8343657954
1679,231,12,Santosh,Shetty,M,1984-10-11,2015-09-18,9918860687
1680,231,12,Basavaraj,Sridhara,M,1997-08-26,2019-12-21,8122303163
1681,231,10,Vikas,Muddaiah,M,1990-08-13,2019-04-18,9935066642
1682,231,15,Sanjay,Murthy,M,1969-10-03,2001-11-15,8191930786
1683,231,14,Chethan,Bhat,M,1992-09-16,2016-03-11,8287417359
1684,231,8,Rohan,Mirza,M,1985-11-17,2007-07-21,9693912944
1685,231,11,Parvathi,Sharma,F,1982-01-22,2009-07-13,8354543767
1686,232,8,Suresh,Fernandez,M,1972-03-09,2002-03-25,9360268472
1687,232,10,Puneeth,Prasad,M,1994-10-13,2019-03-12,8349482007
1688,232,11,Pradeep,Shetty,M,1982-07-27,2007-04-18,8323838198
1689,232,10,Manoj,Reddy,M,1985-03-18,2012-12-16,9656083747
1690,232,10,Girish,Rangaiah,M,1979-12-08,2006-09-20,9959667523
1691,232,9,Bharath,Prasad,M,1988-06-01,2020-08-17,9461845501
1692,232,13,Savitha,Shaikh,F,1985-08-25,2017-05-27,9440092515
1693,233,12,Pradeep,Shaikh,M,1972-11-17,2003-02-27,9774587898
1694,233,10,Mahesh,Nair,M,1998-12-11,2022-04-09,9821544089
1695,233,11,Anitha,Shenoy,F,1970-06-10,1999-02-11,9337151869
1696,233,10,Manjunath,Shaikh,M,1978-07-16,2008-02-08,8070039194
1697,233,8,Savitha,Shaikh,F,1982-03-23,2014-02-10,9714723415
1698,233,10,Venkatesh,Murthy,M,1998-02-23,2022-09-16,8218072166
1699,233,10,Roopa,Gowda,F,1982-06-05,2007-09-17,8256750216
1700,234,10,Prasad,Lingaiah,M,1992-07-02,2019-10-17,8070368405
1701,234,12,Ajay,Patil,M,1973-08-23,2000-09-11,9947529122
1702,234,13,Rahul,Rangaiah,M,1992-06-26,2019-12-27,8348659084
1703,234,10,Ajay,Shaikh,M,1972-02-26,2000-06-01,9610839874
1704,234,8,Priya,Shenoy,F,1988-11-08,2019-11-08,9741731923
1705,234,9,Salman,Prabhu,M,1985-02-07,2007-06-11,8114535123
1706,234,11,Fathima,Siddiqui,F,1992-09-24,2016-11-04,9450703194
1707,235,14,Siddesh,Rangaiah,M,1996-03-16,2021-07-15,9969198584
1708,235,12,Santosh,Choudhary,M,1974-12-01,1998-06-28,8232509513
1709,235,12,Vanitha,Kumar,F,1998-04-26,2022-12-18,9727948371
1710,235,9,Umesh,Nair,M,1974-11-01,2006-05-20,9717916764
1711,235,8,Naresh,Veerappa,M,1980-07-09,2009-03-07,8272167784
1712,235,10,Nikhil,Basappa,M,1990-09-23,2013-11-15,9634248472
1713,235,13,Roopa,Yellappa,F,1985-05-24,2012-09-21,9474939013
1714,236,10,Abhishek,Rao,M,1985-03-20,2008-09-27,9970877575
1715,236,11,Rahul,Hegde,M,1990-01-18,2014-12-15,9796626846
1716,236,9,Venkatesh,Fernandez,M,1978-04-15,2003-10-21,8334984420
1717,236,8,Hemavathi,Joshi,F,1976-03-19,2007-10-07,8032977078
1718,236,14,Hemavathi,DSouza,F,1969-11-10,1994-09-18,9641736415
1719,236,13,Ayesha,Swamy,F,1980-10-28,2010-04-11,8251347303
1720,236,12,Sunitha,Nayak,F,1996-12-21,2022-12-24,8139375700
1721,237,14,Vijay,Khan,M,1966-10-11,1992-05-19,8192035598
1722,237,9,Naveen,Sridhara,M,1993-01-06,2022-03-15,9731755294
1723,237,11,Madesh,Puttaiah,M,1994-09-16,2017-04-16,9328559005
1724,237,11,Umesh,Bhat,M,1966-11-25,1989-03-26,9363302112
1725,237,8,Bharath,Nair,M,1976-01-02,2002-09-16,8372492044
1726,237,15,Basavaraj,Fernandez,M,1978-12-24,2005-11-17,9334784136
1727,237,11,Fathima,Muddaiah,F,1990-01-26,2012-04-01,9450547649
1728,238,14,Santosh,Reddy,M,1985-02-15,2008-06-27,9638192623
1729,238,9,Savitha,Bhat,F,1975-12-19,2002-11-01,9750639874
1730,238,12,Santosh,Krishnappa,M,1977-01-20,2002-01-19,8073095299
1731,238,15,Naresh,Puttaiah,M,1972-03-13,1994-11-05,9625510146
1732,238,9,Mohammed,Pinto,M,1994-07-15,2022-03-02,9791314107
1733,238,9,Rakesh,Nayak,M,1989-07-04,2013-03-02,9792880515
1734,238,8,Veena,Shetty,F,1986-11-24,2016-08-08,9593614156
1735,239,11,Ramesh,Kamath,M,1977-07-13,2004-04-18,9898628961
1736,239,12,Nikhil,Veerappa,M,1971-03-25,1997-03-04,9748178291
1737,239,14,Pradeep,Veerappa,M,1973-06-28,1995-10-22,9328070303
1738,239,12,Siddesh,Shetty,M,1966-10-07,1993-06-24,8018860728
1739,239,8,Vanitha,DSouza,F,1987-03-25,2018-08-27,9823041676
1740,239,15,Rakesh,Bhat,M,1982-04-14,2009-09-11,8259216380
1741,239,14,Pushpa,Shetty,F,1978-01-09,2001-12-25,9613442087
1742,240,15,Mahesh,Desai,M,1972-06-20,1996-08-08,8276418594
1743,240,10,Surendra,Shaikh,M,1968-08-24,1991-07-14,8313003845
1744,240,10,Umesh,Kamath,M,1998-11-04,2022-06-09,9694790000
1745,240,11,Imran,Kamath,M,1967-04-02,1990-01-20,9364430657
1746,240,15,Parvathi,Desai,F,1984-10-03,2011-08-19,9956712081
1747,240,14,Naveen,Khan,M,1981-08-27,2004-03-27,9471974482
1748,240,14,Lakshmi,Nayak,F,1967-09-02,1990-09-04,9837812524
1749,241,14,Bharath,Singh,M,1971-08-13,1997-02-16,9666882181
1750,241,8,Puneeth,Hegde,M,1988-08-04,2012-10-01,9755998964
1751,241,15,Naresh,Nair,M,1997-01-14,2022-02-08,9872001364
1752,241,13,Naresh,Sharma,M,1983-06-17,2009-08-10,9563769921
1753,241,11,Suresh,Naik,M,1992-03-12,2022-09-22,9369971142
1754,241,14,Surendra,Patel,M,1996-01-07,2019-09-01,9336704602
1755,241,11,Nanditha,Prasad,F,1975-08-09,2003-07-14,9620594263
1756,242,9,Puneeth,Khan,M,1973-12-28,2002-01-02,9845702503
1757,242,14,Dinesh,Shenoy,M,1986-11-19,2008-02-26,9716788404
1758,242,15,Madesh,Yellappa,M,1972-05-02,1994-12-21,9488593150
1759,242,9,Faisal,Hanumaiah,M,1982-10-01,2009-04-22,9752502178
1760,242,8,Manoj,Shaikh,M,1997-01-26,2022-05-21,8376693570
1761,242,14,Nanditha,Veerappa,F,1996-11-08,2022-02-07,8189231027
1762,242,15,Pooja,Nayak,F,1991-07-20,2021-12-10,9765148347
1763,243,9,Priya,Verma,F,1996-05-02,2022-08-19,9443318451
1764,243,10,Akash,Prabhu,M,1992-03-07,2022-11-19,8348803134
1765,243,9,Nandakumar,Sridhara,M,1965-02-23,1991-03-14,9928732310
1766,243,15,Mahesh,Krishnappa,M,1994-09-28,2018-02-03,8017371568
1767,243,8,Fathima,DSouza,F,1981-02-28,2011-02-08,9392572018
1768,243,15,Shivakumar,Nayak,M,1970-08-01,2000-09-21,8348891821
1769,243,8,Sudha,Muddaiah,F,1990-05-10,2020-03-06,9770571298
1770,244,13,Divya,Krishnappa,F,1979-10-15,2009-06-15,9882356744
1771,244,8,Manoj,Muddaiah,M,1967-07-16,1994-08-22,9734136369
1772,244,14,Bhavana,Reddy,F,1984-10-13,2007-11-22,9731183715
1773,244,15,Mohammed,Rangaiah,M,1982-03-20,2014-07-18,8230191314
1774,244,14,Kiran,DSouza,M,1995-11-21,2017-05-02,8357599142
1775,244,9,Manoj,Reddy,M,1992-02-12,2020-01-16,8296211645
1776,244,11,Asha,Thimmaiah,F,1983-11-26,2013-09-08,9360652004
1777,245,15,Kiran,DSouza,M,1990-03-10,2022-01-20,8095852907
1778,245,14,Siddesh,Muddaiah,M,1980-12-09,2011-07-01,9470808652
1779,245,10,Ganesh,Sridhara,M,1965-03-18,1992-02-13,9631448964
1780,245,13,Chandana,Khan,F,1991-05-18,2021-03-01,8287023573
1781,245,11,Ratna,Muddaiah,F,1990-09-23,2020-04-20,9868506613
1782,245,12,Girish,Basappa,M,1974-09-15,2005-10-03,8012960149
1783,245,9,Radha,Shenoy,F,1969-04-27,1992-10-25,9558016004
1784,246,10,Anil,Choudhary,M,1971-04-07,2000-12-14,9855866092
1785,246,11,Ramesh,Patel,M,1985-09-17,2008-07-11,9832222880
1786,246,12,Akash,Shenoy,M,1996-03-09,2019-10-04,8052665624
1787,246,11,Imran,Kamath,M,1982-01-26,2013-07-13,9773088534
1788,246,15,Arjun,Kumar,M,1998-03-23,2022-10-18,8383366250
1789,246,8,Girish,Yellappa,M,1974-02-09,1997-08-09,8079386752
1790,246,9,Manjula,Prabhu,F,1976-07-21,2004-05-18,8092740956
1791,247,11,Imran,Rangaiah,M,1990-12-20,2020-08-10,8261158753
1792,247,9,Deepak,Acharya,M,1981-06-26,2013-01-04,9792369031
1793,247,10,Mahesh,Fernandez,M,1995-06-08,2022-12-02,9325218749
1794,247,9,Nagaraj,Fernandez,M,1968-04-27,1999-09-25,8263000670
1795,247,13,Vikas,Choudhary,M,1973-02-17,2004-05-11,9390462702
1796,247,15,Rajesh,Sharma,M,1966-10-21,1998-10-10,9650092630
1797,247,12,Asha,Sharma,F,1983-07-13,2015-05-26,8292327874
1798,248,15,Harish,Sharma,M,1985-07-09,2009-01-27,9452244708
1799,248,13,Shashi,Sridhara,M,1986-09-01,2017-08-26,9452806362
1800,248,11,Pavithra,Puttaiah,F,1966-07-05,1991-06-09,8061171904
1801,248,10,Nikhil,Choudhary,M,1986-12-10,2008-02-13,9954829000
1802,248,13,Sunil,Sharma,M,1965-12-22,1993-03-28,9625893296
1803,248,12,Naveen,Sridhara,M,1992-08-23,2022-08-10,8028030347
1804,248,13,Rubina,Kumar,F,1989-01-04,2012-03-09,9722388317
1805,249,12,Chethan,Veerappa,M,1989-01-01,2019-01-04,8189028730
1806,249,14,Krishnaraj,Thimmaiah,M,1973-04-28,1996-03-19,8358098925
1807,249,8,Salman,Gupta,M,1993-03-23,2021-05-28,9695710642
1808,249,9,Priya,Nayak,F,1975-01-07,2005-05-08,8155922639
1809,249,13,Imran,Rangaiah,M,1989-09-02,2018-09-12,9932656439
1810,249,12,Lokesh,Joshi,M,1984-03-04,2016-09-23,9577573618
1811,249,13,Padmavathi,Swamy,F,1982-01-02,2014-07-09,9497620185
1812,250,15,Prasad,Bhat,M,1977-02-04,2001-04-05,8148314592
1813,250,15,Mohammed,Shaikh,M,1970-08-15,1998-04-08,9949388853
1814,250,10,Shashi,Patil,M,1966-04-28,1996-09-13,9932778889
1815,250,15,Nirmala,Gowda,F,1968-02-20,1996-04-27,9844216114
1816,250,11,Ramesh,Murthy,M,1979-06-24,2009-09-27,9645804636
1817,250,11,Prasad,Singh,M,1984-01-02,2016-12-04,8219277609
1818,250,14,Veena,Basappa,F,1997-05-17,2020-07-12,9647427169
1819,251,13,Manoj,Patel,M,1992-01-27,2022-04-27,8258537393
1820,251,15,Surendra,Shaikh,M,1978-08-23,2008-02-01,9997363788
